p_id,source,p_base_price,p_name,category,p_gender,p_img,p_link
3205490,DeFacto,1299.0,Woman Shoulder Bag,bags,Women,https://dfcdn.defacto.com.tr/376/E5689AX_NS_BG26_01_02.jpg,https://www.defacto.com//en-eg/kadin-3205490
3195176,DeFacto,1299.0,Suede Shoulder bag,bags,Women,https://dfcdn.defacto.com.tr/376/D9522AX_NS_BN515_01_01.jpg,https://www.defacto.com//en-eg/kadin-3195176
2981845,DeFacto,999.0,Women Faux Leather Handbag,bags,Women,https://dfcdn.defacto.com.tr/376/B5415AX_NS_BK27_01_01.jpg,https://www.defacto.com//en-eg/kadin-2981845
3195177,DeFacto,999.0,Woman Faux Leather Shoulder Bag,bags,Women,https://dfcdn.defacto.com.tr/376/D9523AX_NS_WT1_01_01.jpg,https://www.defacto.com//en-eg/kadin-3195177
3036072,DeFacto,799.0,Woman Faux Leather Handbag,bags,Women,https://dfcdn.defacto.com.tr/376/B7152AX_NS_SR4_01_02.jpg,https://www.defacto.com//en-eg/kadin-3036072
3053410,DeFacto,999.0,Woman Straw Handbag,bags,Women,https://dfcdn.defacto.com.tr/376/B9037AX_NS_NV144_01_03.jpg,https://www.defacto.com//en-eg/kadin-hasir-el-cantasi-3053410
3171508,DeFacto,999.0,Faux Leather Hand Bag,bags,Women,https://dfcdn.defacto.com.tr/376/B5415AX_NS_KR1_01_01.jpg,https://www.defacto.com//en-eg/kadin-suni-deri-el-cantasi-3171508
3050769,DeFacto,1499.0,Woman Straw Handbag,bags,Women,https://dfcdn.defacto.com.tr/376/B9047AX_NS_BG311_01_02.jpg,https://www.defacto.com//en-eg/kadin-3050769
3037499,DeFacto,799.0,Woman Faux Leather Shoulder Bag,bags,Women,https://dfcdn.defacto.com.tr/376/B7153AX_NS_BK27_01_07.jpg,https://www.defacto.com//en-eg/kadin-3037499
3060059,DeFacto,999.0,Woman Jean Shoulder Bag,bags,Women,https://dfcdn.defacto.com.tr/376/C1497AX_NS_BE2_01_02.jpg,https://www.defacto.com//en-eg/kadin-suni-deri-omuz-cantasi-3060059
3053402,DeFacto,1499.0,Woman Straw Shoulder Bag,bags,Women,https://dfcdn.defacto.com.tr/376/B9058AX_NS_KR1_01_01.jpg,https://www.defacto.com//en-eg/kadin-3053402
3059849,DeFacto,1199.0,Woman Jean Shoulder Bag,bags,Women,https://dfcdn.defacto.com.tr/376/C1495AX_NS_BE2_01_02.jpg,https://www.defacto.com//en-eg/kadin-3059849
3106691,DeFacto,1399.0,Woman Faux Leather Shoulder Bag,bags,Women,https://dfcdn.defacto.com.tr/376/C8254AX_NS_BG26_01_02.jpg,https://www.defacto.com//en-eg/kadin-3106691
3057785,DeFacto,1199.0,Woman Faux Leather Handbag,bags,Women,https://dfcdn.defacto.com.tr/376/B9359AX_NS_GN979_01_01.jpg,https://www.defacto.com//en-eg/kadin-suni-deri-el-cantasi-3057785
3052097,DeFacto,799.0,Woman Beach Bag,bags,Women,https://dfcdn.defacto.com.tr/376/Z4432AZ_NS_PN101_01_01.jpg,https://www.defacto.com//en-eg/kadin-plaj-cantasi-3052097
3037498,DeFacto,799.0,Faux Leather Shoulder bag,bags,Women,https://dfcdn.defacto.com.tr/376/B7153AX_NS_BN515_01_02.jpg,https://www.defacto.com//en-eg/kadin-3037498
3205573,DeFacto,1299.0,Woman Faux Leather Handbag,bags,Women,https://dfcdn.defacto.com.tr/376/B5415AX_NS_KR2_01_02.jpg,https://www.defacto.com//en-eg/kadin-suni-deri-el-cantasi-3205573
3052079,DeFacto,999.0,Faux Leather Hand Bag,bags,Women,https://dfcdn.defacto.com.tr/376/B9353AX_NS_PR46_01_02.jpg,https://www.defacto.com//en-eg/kadin-3052079
2926845,DeFacto,1299.0,Woman Suede Handbag,bags,Women,https://dfcdn.defacto.com.tr/376/A7536AX_NS_BK27_01_02.jpg,https://www.defacto.com//en-eg/kadin-2926845
3036071,DeFacto,799.0,Faux Leather Hand Bag,bags,Women,https://dfcdn.defacto.com.tr/376/B7152AX_NS_BK27_01_02.jpg,https://www.defacto.com//en-eg/kadin-3036071
3050736,DeFacto,799.0,Woman Straw Handbag,bags,Women,https://dfcdn.defacto.com.tr/376/B9048AX_NS_BG311_01_01.jpg,https://www.defacto.com//en-eg/kadin-3050736
3053404,DeFacto,1299.0,Woman Straw Handbag,bags,Women,https://dfcdn.defacto.com.tr/376/B9034AX_NS_BG311_01_02.jpg,https://www.defacto.com//en-eg/kadin-3053404
3205480,DeFacto,1299.0,Shoulder bag,bags,Women,https://dfcdn.defacto.com.tr/376/E5685AX_NS_BK27_01_02.jpg,https://www.defacto.com//en-eg/kadin-3205480
3205459,DeFacto,799.0,Hand Bag,bags,Women,https://dfcdn.defacto.com.tr/376/C8649AX_NS_BK26_01_02.jpg,https://www.defacto.com//en-eg/kadin-el-cantasi-3205459
3205460,DeFacto,799.0,Hand Bag,bags,Women,https://dfcdn.defacto.com.tr/376/C8649AX_NS_KR1_01_02.jpg,https://www.defacto.com//en-eg/kadin-el-cantasi-3205460
3202653,DeFacto,999.0,Faux Leather Shoulder bag,bags,Women,https://dfcdn.defacto.com.tr/376/E3355AX_NS_BK27_01_02.jpg,https://www.defacto.com//en-eg/kadin-3202653
3122349,DeFacto,1299.0,Woman Faux Leather Shoulder Bag,bags,Women,https://dfcdn.defacto.com.tr/376/C9337AX_NS_BK27_01_02.jpg,https://www.defacto.com//en-eg/kadin-3122349
3205491,DeFacto,999.0,Shoulder bag,bags,Women,https://dfcdn.defacto.com.tr/376/E5689AX_NS_BN515_01_02.jpg,https://www.defacto.com//en-eg/kadin-3205491
2907510,DeFacto,1299.0,Woman Faux Leather Shoulder Bag,bags,Women,https://dfcdn.defacto.com.tr/376/B0807AX_NS_BK27_01_03.jpg,https://www.defacto.com//en-eg/kadin-2907510
2926893,DeFacto,909.0,Woman Buckle Detailed Faux Leather Crossbody Bag,bags,Women,https://dfcdn.defacto.com.tr/376/A7532AX_NS_PR172_01_02.jpg,https://www.defacto.com//en-eg/kadin-2926893
3205475,DeFacto,999.0,Crossbody Bag,bags,Women,https://dfcdn.defacto.com.tr/376/E5683AX_NS_BK27_01_02.jpg,https://www.defacto.com//en-eg/kadin-3205475
2735663,DeFacto,1199.0,Women Faux Leather Clutch Bag,bags,Women,https://dfcdn.defacto.com.tr/376/Z8097AZ_NS_BK27_01_02.jpg,https://www.defacto.com//en-eg/kadin-suni-deri-el-cantasi-2735663
3053406,DeFacto,1299.0,Woman Straw Handbag,bags,Women,https://dfcdn.defacto.com.tr/376/B9033AX_NS_KR1_01_01.jpg,https://www.defacto.com//en-eg/kadin-3053406
3205464,DeFacto,1299.0,Woman Shoulder Bag,bags,Women,https://dfcdn.defacto.com.tr/376/E5684AX_NS_BN515_01_02.jpg,https://www.defacto.com//en-eg/kadin-3205464
3050767,DeFacto,1499.0,Woman Straw Crossbody Bag,bags,Women,https://dfcdn.defacto.com.tr/376/B9042AX_NS_BG311_01_02.jpg,https://www.defacto.com//en-eg/kadin-3050767
3053415,DeFacto,999.0,Woman Straw Shoulder Bag,bags,Women,https://dfcdn.defacto.com.tr/376/B9037AX_NS_BG311_01_02.jpg,https://www.defacto.com//en-eg/kadin-3053415
2722983,DeFacto,999.0,Woman Straw Beach Bag,bags,Women,https://dfcdn.defacto.com.tr/376/Z2578AZ_NS_BG185_01_03.jpg,https://www.defacto.com//en-eg/kadin-hasir-el-cantasi-2722983
3036044,DeFacto,1199.0,Woman Canvas Handbag,bags,Women,https://dfcdn.defacto.com.tr/376/B7154AX_NS_BE422_01_03.jpg,https://www.defacto.com//en-eg/kadin-3036044
3200687,DeFacto,1499.0,Faux Leather Shoulder bag,bags,Women,https://dfcdn.defacto.com.tr/376/E2826AX_NS_BK27_01_02.jpg,https://www.defacto.com//en-eg/kadin-3200687
3036145,DeFacto,3299.0,Woman Shoulder Bag,bags,Women,https://dfcdn.defacto.com.tr/376/B7155AX_NS_BN218_01_01.jpg,https://www.defacto.com//en-eg/kadin-3036145
3109140,DeFacto,999.0,Woman Faux Leather Crossbody Bag,bags,Women,https://dfcdn.defacto.com.tr/376/C8468AX_NS_BK27_01_01.jpg,https://www.defacto.com//en-eg/kadin-suni-deri-capraz-canta-3109140
3238805,DeFacto,1299.0,Oversize Fit Brooklyn Nets Licensed Double Pocket Thick Sweatshirt Fabric Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D6154AX_25SP_AR223_01_01.jpg,https://www.defacto.com//en-eg/defactofit-nba-brooklyn-nets-oversize-fit-pantolon-3238805
3305752,DeFacto,799.0,Straight Fit With Pockets Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E8586AX_25SP_GR456_01_01.jpg,https://www.defacto.com//en-eg/straight-fit-cepli-pantolon-3305752
3241185,DeFacto,1499.0,Wide Leg Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E1111AX_25SP_BN322_01_01.jpg,https://www.defacto.com//en-eg/wide-leg-pantolon-3241185
3238465,DeFacto,1299.0,Wide Leg Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/C1428AX_25SP_GR396_01_02.jpg,https://www.defacto.com//en-eg/coool-wide-leg-pantolon-3238465
3238276,DeFacto,1699.0,Wide Leg Double Pocket Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D4360AX_25SP_BR455_01_02.jpg,https://www.defacto.com//en-eg/wide-leg-cift-cepli-yuksek-bel-standart-boy-pantolon-3238276
3244463,DeFacto,799.0,Cigarette Fit Regular Hem Satin Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/J8743AZ_25SM_NV135_01_01.jpg,https://www.defacto.com//en-eg/valentina-sigaret-normal-bel-duz-paca-saten-pantolon-3244463
3301081,DeFacto,1299.0,Wide Leg Gabardine Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E4381AX_25SP_BN473_01_02.jpg,https://www.defacto.com//en-eg/wide-leg-pantolon-3301081
3304753,DeFacto,799.0,Cigarette Fit Regular Hem Satin Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/J8743AZ_25SM_BK27_01_01.jpg,https://www.defacto.com//en-eg/sigaret-normal-bel-duz-paca-saten-pantolon-3304753
3241527,DeFacto,1499.0,Wide Leg Regular Hem Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E5324AX_25SP_NV253_01_02.jpg,https://www.defacto.com//en-eg/wide-leg-pantolon-3241527
3241835,DeFacto,999.0,Standard Fit Wide Leg Scuba Fabric Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/A0566AX_25SP_BK81_01_03.jpg,https://www.defacto.com//en-eg/defactofit-standart-fit-genis-paca-standart-boy-skuba-dalgic-kumas-pantolon-3241835
3244301,DeFacto,799.0,Standard Fit With Pockets Thin Sweatshirt Fabric Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D7124AX_25SP_BK81_01_01.jpg,https://www.defacto.com//en-eg/defactofit-standart-fit-pantolon-3244301
3166598,DeFacto,999.0,Straight Fit With Pockets Thick Sweatshirt Fabric Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D5136AX_24WN_BK81_01_01.jpg,https://www.defacto.com//en-eg/relax-fit-cepli-kalin-sweatshirt-kumasi-pantolon-3166598
3305753,DeFacto,799.0,Straight Fit With Pockets Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E8586AX_25SP_BR480_01_01.jpg,https://www.defacto.com//en-eg/straight-fit-cepli-pantolon-3305753
3239397,DeFacto,1699.0,Wide Leg Double Pocket Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D4360AX_25SP_BN142_01_02.jpg,https://www.defacto.com//en-eg/wide-leg-cift-cepli-yuksek-bel-standart-boy-pantolon-3239397
3244302,DeFacto,1699.0,Wide Leg Double Pocket Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D4360AX_25SP_AR61_01_01.jpg,https://www.defacto.com//en-eg/wide-leg-cift-cepli-yuksek-bel-standart-boy-pantolon-3244302
3198571,DeFacto,699.0,Wide Leg Flexible Waist Crepe Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/C0200AX_24AU_BN316_01_02.jpg,https://www.defacto.com//en-eg/traditional-wide-leg-duz-paca-burumcuk-pantolon-3198571
3301970,DeFacto,799.0,Wide Leg Printed Viscose Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E1824AX_25SP_GN243_01_01.jpg,https://www.defacto.com//en-eg/wide-leg-baskili-viskon-casual-pantolon-3301970
3121129,DeFacto,699.0,Printed Waist Leg Elasticated Pocketed Jogger Sweatpants,trousers,Women,https://dfcdn.defacto.com.tr/376/Z7072AZ_24WN_KH109_01_01.jpg,https://www.defacto.com//en-eg/coool-jogger-pantolon-3121129
3301080,DeFacto,1299.0,Wide Leg Gabardine Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E4381AX_25SP_BG644_01_02.jpg,https://www.defacto.com//en-eg/wide-leg-pantolon-3301080
3175757,DeFacto,1699.0,Culotte Fit Wide Leg Double Pocket Faux Leather Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D4806AX_24AU_BK81_01_01.jpg,https://www.defacto.com//en-eg/culotte-pantolon-3175757
3155107,DeFacto,2299.0,Wide Leg Pocket High Waist Basic Classic Blue Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/C2022AX_24AU_NV91_01_02.jpg,https://www.defacto.com//en-eg/wide-leg-cepli-yuksek-bel-genis-paca-pantolon-3155107
2760987,DeFacto,999.0,Muslin Fabric Harem Trousers with Lace Waist,trousers,Women,https://dfcdn.defacto.com.tr/376/Z3341AZ_23SP_BN331_01_02.jpg,https://www.defacto.com//en-eg/harem-pantolon-2760987
3303138,DeFacto,999.0,Wide Leg Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/B3345AX_25SP_NV241_01_01.jpg,https://www.defacto.com//en-eg/coool-wide-leg-pantolon-3303138
3243167,DeFacto,999.0,Regular Fit Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E1954AX_25SP_AR221_01_02.jpg,https://www.defacto.com//en-eg/regular-fit-esofman-alti-3243167
2656332,DeFacto,999.0,Ottoman Trousers with Flared Leg Slits,trousers,Women,https://dfcdn.defacto.com.tr/376/X0319AZ_22AU_GN1036_01_02.jpg,https://www.defacto.com//en-eg/ispanyol-paca-ottoman-pantolon-2656332
3099969,DeFacto,1499.0,Wide Leg Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/C5558AX_24SP_GN1126_01_01.jpg,https://www.defacto.com//en-eg/wide-leg-pantolon-3099969
3161190,DeFacto,699.0,Pocketed Normal Waist Thick Basic Jogger Sweatpants,trousers,Women,https://dfcdn.defacto.com.tr/376/V2700AZ_24WN_NV42_01_02.jpg,https://www.defacto.com//en-eg/jogger-cepli-normal-bel-kalin-sweatshirt-kumasi-pantolon-3161190
3244682,DeFacto,699.0,Wide Leg Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D2567AX_25SP_ER37_01_01.jpg,https://www.defacto.com//en-eg/wide-leg-casual-pantolon-3244682
3239249,DeFacto,899.0,Flare Flare Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/B3988AX_25SP_AR231_01_01.jpg,https://www.defacto.com//en-eg/defactofit-flare-fit-ispanyol-paca-standart-boy-pantolon-3239249
2716614,DeFacto,1699.0,Sorbe X Defacto High Waist Wide Leg Pocket Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/Z4902AZ_22WN_KH104_01_03.jpg,https://www.defacto.com//en-eg/yuksek-bel-genis-paca-pantolon-2716614
3173898,DeFacto,699.0,Pocket Jogger Basic Sweatpants,trousers,Women,https://dfcdn.defacto.com.tr/376/D4234AX_24AU_BK81_01_01.jpg,https://www.defacto.com//en-eg/jogger-pantolon-3173898
3123686,DeFacto,1499.0,Wide Leg Muslin Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/C6492AX_24SM_GN741_01_01.jpg,https://www.defacto.com//en-eg/wide-leg-pantolon-3123686
3238732,DeFacto,799.0,Straight Fit With Pockets Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D3759AX_25SP_BK81_01_03.jpg,https://www.defacto.com//en-eg/wide-leg-cepli-pantolon-3238732
3285778,DeFacto,1299.0,Wide Leg Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/C6402AX_25SP_BN592_01_01.jpg,https://www.defacto.com//en-eg/wide-leg-yuksek-bel-standart-boy-pantolon-3285778
3238949,DeFacto,1699.0,Wide Leg Double Pocket Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D4360AX_25SP_BK27_01_01.jpg,https://www.defacto.com//en-eg/wide-leg-cift-cepli-yuksek-bel-standart-boy-pantolon-3238949
3113661,DeFacto,1299.0,Paperbag Fit Regular Hem With Pockets Gabardine Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/A5199AX_24AU_ER42_01_01.jpg,https://www.defacto.com//en-eg/paperbag-cepli-yuksek-bel-gabardin-pantolon-3113661
3168202,DeFacto,699.0,Jogger Pocket Thick Sweatshirt Fabric Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D5137AX_24WN_GR93_01_02.jpg,https://www.defacto.com//en-eg/jogger-cepli-kalin-sweatshirt-kumasi-pantolon-3168202
3238079,DeFacto,999.0,jogger Regular Hem Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/R0433AZ_25SP_BK81_01_01.jpg,https://www.defacto.com//en-eg/jogger-cepli-duz-paca-yuksek-bel-keten-gorunumlu-pantolon-3238079
3243883,DeFacto,1499.0,Wide Leg Gabardine Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E1794AX_25SP_KH344_01_02.jpg,https://www.defacto.com//en-eg/coool-wide-leg-yuksek-bel-gabardin-pantolon-3243883
2926496,DeFacto,3999.0,DeFactoFit Oversize Fit Modal Cargo Jogger Sweatpants,trousers,Women,https://dfcdn.defacto.com.tr/376/B1795AX_23AU_KH485_01_02.jpg,https://www.defacto.com//en-eg/defactofit-oversize-fit-jogger-paca-premium-standart-pantolon-2926496
3129465,DeFacto,1299.0,High Waist Gabardine Capri,trousers,Women,https://dfcdn.defacto.com.tr/376/D0326AX_24SM_BK81_01_01.jpg,https://www.defacto.com//en-eg/pantolon-3129465
3048901,DeFacto,2299.0,Wide Leg Fleece Pocket Velvet Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/B6216AX_23WN_AR58_01_02.jpg,https://www.defacto.com//en-eg/wide-leg-fleto-cepli-standart-kadife-pantolon-3048901
3121120,DeFacto,699.0,Printed Elastic Waist Leg Pocketed Jogger Sweatpants,trousers,Women,https://dfcdn.defacto.com.tr/376/Z7072AZ_24WN_NV241_01_01.jpg,https://www.defacto.com//en-eg/coool-jogger-pantolon-3121120
3304752,DeFacto,1699.0,Wide Leg Double Pocket Striped Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D5066AX_25SP_KH351_01_01.jpg,https://www.defacto.com//en-eg/wide-leg-cift-cepli-normal-bel-standart-boy-pantolon-3304752
3154738,DeFacto,2299.0,Jogger Normal Waist Cargo Pants,trousers,Women,https://dfcdn.defacto.com.tr/376/B0454AX_24AU_BK27_01_01.jpg,https://www.defacto.com//en-eg/coool-kargo-jogger-gabardin-pantolon-3154738
3160266,DeFacto,2299.0,Parachute Waist Elasticated Pocketed Basic Black Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/A6266AX_24AU_BK27_01_01.jpg,https://www.defacto.com//en-eg/coool-parasut-poplin-pantolon-3160266
2818103,DeFacto,1999.0,Cargo Jogger Gabardine Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/A2644AX_23AU_BN258_01_02.jpg,https://www.defacto.com//en-eg/coool-jogger-standart-fit-gabardin-pantolon-2818103
3198001,DeFacto,1299.0,Carrot Fit With Pockets Crepe Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D5950AX_24WN_BK81_01_02.jpg,https://www.defacto.com//en-eg/carrot-fit-pantolon-3198001
3303219,DeFacto,1499.0,Flare Zipper Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E6018AX_25SP_BK81_01_01.jpg,https://www.defacto.com//en-eg/flare-fit-pantolon-3303219
3303139,DeFacto,999.0,Wide Leg Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/B3345AX_25SP_GR210_01_01.jpg,https://www.defacto.com//en-eg/coool-wide-leg-pantolon-3303139
3241931,DeFacto,999.0,Wide Leg Thick Sweatshirt Fabric Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E5374AX_25SP_RD59_01_01.jpg,https://www.defacto.com//en-eg/coool-wide-leg-kalin-kumas-pantolon-3241931
3121977,DeFacto,699.0,Basic Elastic Waist Pocketed Jogger Sweatpants,trousers,Women,https://dfcdn.defacto.com.tr/376/Z7072AZ_24WN_BK81_01_01.jpg,https://www.defacto.com//en-eg/coool-jogger-pantolon-3121977
3147891,DeFacto,2299.0,Short High Waist Wide Leg Crop Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D3176AX_24SM_BN553_01_01.jpg,https://www.defacto.com//en-eg/kisa-genis-paca-cepli-yuksek-bel-genis-paca-crop-modal-pantolon-3147891
2955280,DeFacto,2499.0,Straight Fit Cargo High Waist Standard Gabardine Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/B3625AX_23AU_KH261_01_02.jpg,https://www.defacto.com//en-eg/straight-fit-kargo-gabardin-standart-pantolon-2955280
3244221,DeFacto,999.0,Paperbag Fit With Pockets Gabardine Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/S2790AZ_25SP_BN349_01_02.jpg,https://www.defacto.com//en-eg/paperbag-cepli-paperbag-bel-standart-paca-gabardin-pantolon-3244221
2939192,DeFacto,2499.0,DeFactoFit High Waist Wide Leg Standard Premium Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/B2354AX_23AU_BK81_01_01.jpg,https://www.defacto.com//en-eg/defactofit-sporcu-tayt-2939192
3244134,DeFacto,699.0,Wide Leg Regular Hem Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/C0200AX_25SP_BK81_01_01.jpg,https://www.defacto.com//en-eg/traditional-wide-leg-duz-paca-burumcuk-pantolon-3244134
3121975,DeFacto,1299.0,Printed Basic Jogger Sweatpants,trousers,Women,https://dfcdn.defacto.com.tr/376/X5391AZ_24WN_GR382_01_02.jpg,https://www.defacto.com//en-eg/coool-jogger-baskili-pantolon-3121975
3113383,DeFacto,2399.0,Straight Fit High Waist Gabardine Cargo Pants,trousers,Women,https://dfcdn.defacto.com.tr/376/C7452AX_24AU_AR222_01_01.jpg,https://www.defacto.com//en-eg/coool-straight-fit-kargo-pantolon-3113383
3242259,DeFacto,1299.0,Regular Hem Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D8354AX_25SP_BG775_01_01.jpg,https://www.defacto.com//en-eg/wide-straight-casual-pantolon-3242259
3244596,DeFacto,1499.0,Flare Flare Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D7197AX_25SP_BK81_01_03.jpg,https://www.defacto.com//en-eg/defactofit-flare-fit-pantolon-3244596
3238718,DeFacto,999.0,Paperbag Fit With Pockets Gabardine Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/S2790AZ_25SP_BK81_01_02.jpg,https://www.defacto.com//en-eg/paperbag-cepli-paperbag-bel-standart-paca-gabardin-pantolon-3238718
3113382,DeFacto,2399.0,Straight Fit High Waist Gabardine Cargo Pants,trousers,Women,https://dfcdn.defacto.com.tr/376/C7452AX_24AU_BK27_01_01.jpg,https://www.defacto.com//en-eg/coool-straight-fit-kargo-pantolon-3113382
3193799,DeFacto,1999.0,Straight Fit Faux Leather High Waist Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D8001AX_24AU_BK81_01_01.jpg,https://www.defacto.com//en-eg/coool-straight-fit-pantolon-3193799
3024393,DeFacto,2299.0,Paperbag Fit Velvet Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/Z2509AZ_23WN_ER78_01_02.jpg,https://www.defacto.com//en-eg/paperbag-fitilli-kadife-pantolon-3024393
2828751,DeFacto,1299.0,Parachute Gabardine  Cotton Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/A6454AX_23AU_BK27_01_01.jpg,https://www.defacto.com//en-eg/coool-parasut-pantolon-2828751
2926181,DeFacto,1999.0,Cargo Fit Gabardine Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/B1259AX_23AU_NV135_01_01.jpg,https://www.defacto.com//en-eg/kargo-fit-pantolon-2926181
3244537,DeFacto,1299.0,Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E0781AX_25SP_BK81_01_01.jpg,https://www.defacto.com//en-eg/straight-mom-pantolon-3244537
3238355,DeFacto,1699.0,Carrot Fit Regular Hem Double Pocket Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E6292AX_25SP_NV253_01_03.jpg,https://www.defacto.com//en-eg/carrot-fit-pantolon-3238355
3241864,DeFacto,599.0,Straight Fit With Pockets Basic Thin Sweatshirt Fabric Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E6350AX_25SP_BK81_01_01.jpg,https://www.defacto.com//en-eg/straight-fit-pantolon-3241864
3305751,DeFacto,799.0,Straight Fit With Pockets Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E8586AX_25SP_BK81_01_01.jpg,https://www.defacto.com//en-eg/straight-fit-cepli-pantolon-3305751
3301061,DeFacto,1499.0,Wide Leg Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E7747AX_25SP_BK27_01_01.jpg,https://www.defacto.com//en-eg/coool-wide-leg-pantolon-3301061
3305750,DeFacto,799.0,Straight Fit With Pockets Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E8586AX_25SP_ER105_01_01.jpg,https://www.defacto.com//en-eg/straight-fit-cepli-pantolon-3305750
3238493,DeFacto,899.0,Straight Fit With Pockets Thick Sweatshirt Fabric Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/B8571AX_25SP_PN38_01_02.jpg,https://www.defacto.com//en-eg/straight-fit-cepli-yuksek-bel-kalin-sweatshirt-kumasi-pantolon-3238493
3071831,DeFacto,2299.0,Straight Fit Cargo Gabardine Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/B7611AX_24SP_AR221_01_02.jpg,https://www.defacto.com//en-eg/coool-straight-fit-kargo-gabardin-pantolon-3071831
3303173,DeFacto,1499.0,Baggy Fit Leopard Gabardine Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D8149AX_25SP_ER223_01_01.jpg,https://www.defacto.com//en-eg/baggy-fit-yuksek-bel-standart-boy-gabardin-pantolon-3303173
3242654,DeFacto,999.0,Wide Leg Thick Sweatshirt Fabric Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/E5374AX_25SP_NV241_01_01.jpg,https://www.defacto.com//en-eg/coool-wide-leg-kalin-kumas-pantolon-3242654
3199412,DeFacto,1999.0,Wide Leg Pocketed Stripe Detailed Regular Waist Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D4404AX_24AU_BK27_01_01.jpg,https://www.defacto.com//en-eg/coool-wide-leg-normal-bel-pantolon-3199412
3143105,DeFacto,999.0,Knit Fabric Pocketed Elastic Waist Leg Jogger Pants,trousers,Women,https://dfcdn.defacto.com.tr/376/V4178AZ_24CW_BN319_01_01.jpg,https://www.defacto.com//en-eg/coool-jogger-pantolon-3143105
3238409,DeFacto,799.0,Harem Thin Sweatshirt Fabric Trousers,trousers,Women,https://dfcdn.defacto.com.tr/376/D9363AX_25SP_BG352_01_01.jpg,https://www.defacto.com//en-eg/harem-pantolon-3238409
